chr	start	end	coverage	methylation_level
chr1	153379	153380	15	0.0608	non-DMR
chr1	153405	153406	35	0.1359	non-DMR
chr1	153437	153438	25	0.1102	non-DMR
chr1	153478	153479	19	0.1071	non-DMR
chr1	153508	153509	26	0.2274	non-DMR
chr1	153523	153524	29	0.0201	non-DMR
chr1	153573	153574	22	0.1486	non-DMR
chr1	153588	153589	29	0.0379	non-DMR
chr1	153602	153603	34	0.1464	non-DMR
chr1	153681	153682	27	0.0	non-DMR
chr1	153778	153779	37	0.1942	non-DMR
chr1	153828	153829	29	0.2035	non-DMR
chr1	153928	153929	32	0.0693	non-DMR
chr1	154028	154029	33	0.0985	non-DMR
chr1	154058	154059	26	0.0787	flank-DMR
chr1	154063	154064	37	0.5478	good-DMR
chr1	154086	154087	26	0.3787	good-DMR
chr1	154128	154129	28	0.5053	good-DMR
chr1	154178	154179	30	0.4419	good-DMR
chr1	154198	154199	33	0.381	good-DMR
chr1	154213	154214	20	0.5321	good-DMR
chr1	154244	154245	32	0.4471	good-DMR
chr1	154282	154283	33	0.5335	good-DMR
chr1	154301	154302	26	0.3653	good-DMR
chr1	154329	154330	34	0.5096	good-DMR
chr1	154349	154350	26	0.5997	good-DMR
chr1	154364	154365	31	0.4905	good-DMR
chr1	154398	154399	32	0.4529	good-DMR
chr1	154428	154429	24	0.4773	good-DMR
chr1	154445	154446	31	0.3907	good-DMR
chr1	154464	154465	24	0.4964	good-DMR
chr1	154489	154490	32	0.2999	good-DMR
chr1	154517	154518	28	0.5349	good-DMR
chr1	154532	154533	30	0.5595	good-DMR
chr1	154538	154539	28	0.4471	good-DMR
chr1	154638	154639	36	0.4328	good-DMR
chr1	154738	154739	42	0.6308	good-DMR
chr1	154818	154819	29	0.408	good-DMR
chr1	154918	154919	30	0.626	good-DMR
chr1	155006	155007	24	0.4381	good-DMR
chr1	155170	155171	33	0.2415	flank-DMR
chr1	155178	155179	37	0.0382	flank-DMR
chr1	155190	155191	22	0.133	flank-DMR
chr1	155196	155197	31	0.2066	flank-DMR
chr1	155214	155215	28	0.0718	flank-DMR
chr1	155239	155240	33	0.6514	non-DMR
chr1	155281	155282	25	0.8731	non-DMR
chr1	155309	155310	26	0.6581	non-DMR
chr1	155359	155360	28	0.9472	non-DMR
chr1	155374	155375	38	0.7866	non-DMR
chr1	155389	155390	30	0.766	non-DMR
chr1	155431	155432	34	0.7237	non-DMR
chr1	155446	155447	29	0.768	non-DMR
chr1	155479	155480	30	0.9387	non-DMR
chr1	155503	155504	27	0.6648	non-DMR
chr1	155553	155554	21	0.9674	non-DMR
chr1	155584	155585	28	0.8533	non-DMR
chr1	155607	155608	36	0.891	non-DMR
chr1	155657	155658	27	0.6464	non-DMR
chr1	155698	155699	20	0.9105	non-DMR
chr1	155715	155716	32	0.7963	non-DMR
chr1	155727	155728	31	0.8084	non-DMR
chr1	155827	155828	25	0.7689	non-DMR
chr1	155927	155928	31	0.7378	non-DMR
chr1	156027	156028	32	0.6878	non-DMR
chr1	156127	156128	26	0.7574	non-DMR
chr1	156133	156134	28	0.7772	flank-DMR
chr1	156171	156172	39	0.9384	flank-DMR
chr1	156218	156219	28	0.6076	non-DMR
chr1	156248	156249	36	0.7588	non-DMR
chr1	156271	156272	33	0.6668	non-DMR
chr1	156287	156288	35	0.7949	non-DMR
chr1	156334	156335	18	0.5469	non-DMR
chr1	156384	156385	35	0.6722	non-DMR
chr1	156401	156402	31	0.78	non-DMR
chr1	156451	156452	29	0.555	non-DMR
chr1	156485	156486	36	0.5258	non-DMR
chr1	156530	156531	28	0.684	non-DMR
chr1	156580	156581	23	0.6584	non-DMR
chr1	156596	156597	25	0.7396	non-DMR
chr1	156614	156615	31	0.797	non-DMR
chr1	156641	156642	31	0.7257	non-DMR
chr1	156661	156662	35	0.5978	non-DMR
chr1	156682	156683	20	0.5939	non-DMR
chr1	156724	156725	30	0.4724	non-DMR
chr1	156824	156825	35	0.4978	non-DMR
chr1	156924	156925	34	0.7249	non-DMR
chr1	157024	157025	30	0.8274	non-DMR
chr1	157095	157096	33	0.7621	non-DMR
chr1	157195	157196	34	0.6328	non-DMR
chr1	157227	157228	26	0.551	flank-DMR
chr1	157251	157252	38	0.6182	flank-DMR
chr1	157281	157282	33	0.7331	non-DMR
chr1	157319	157320	24	0.4731	non-DMR
chr1	157338	157339	21	0.6909	non-DMR
chr1	157354	157355	29	0.7371	non-DMR
chr1	157383	157384	29	0.6601	non-DMR
chr1	157410	157411	38	0.6964	non-DMR
chr1	157447	157448	29	0.6117	non-DMR
chr1	157462	157463	23	0.6545	non-DMR
chr1	157489	157490	38	0.5687	non-DMR
chr1	157508	157509	20	0.7661	non-DMR
chr1	157558	157559	34	0.5358	non-DMR
chr1	157595	157596	24	0.7869	non-DMR
chr1	157618	157619	27	0.8121	non-DMR
chr1	157668	157669	28	0.7099	non-DMR
chr1	157692	157693	37	0.6049	non-DMR
chr1	157720	157721	24	0.7998	non-DMR
chr1	157754	157755	31	0.5097	non-DMR
chr1	157801	157802	33	0.8042	non-DMR
chr1	157831	157832	38	0.6203	non-DMR
chr1	157847	157848	31	0.6761	non-DMR
chr1	157926	157927	33	0.6175	non-DMR
chr1	157982	157983	24	0.6903	non-DMR
chr1	158082	158083	29	0.6489	non-DMR
chr1	158165	158166	31	0.8079	non-DMR
chr1	158265	158266	25	0.7595	non-DMR
chr1	158365	158366	35	0.8453	non-DMR
chr1	158419	158420	28	0.7853	flank-DMR
chr1	158433	158434	26	0.7312	inconsistent-DMR
chr1	158448	158449	36	0.842	inconsistent-DMR
chr1	158464	158465	33	0.871	inconsistent-DMR
chr1	158489	158490	37	0.7392	inconsistent-DMR
chr1	158539	158540	35	0.5944	inconsistent-DMR
chr1	158570	158571	26	0.6074	inconsistent-DMR
chr1	158611	158612	25	0.9515	inconsistent-DMR
chr1	158640	158641	25	0.8093	inconsistent-DMR
chr1	158661	158662	30	0.7684	inconsistent-DMR
chr1	158686	158687	30	0.6364	inconsistent-DMR
chr1	158707	158708	31	0.6739	inconsistent-DMR
chr1	158724	158725	31	0.5822	inconsistent-DMR
chr1	158767	158768	36	0.581	inconsistent-DMR
chr1	158793	158794	33	0.7222	inconsistent-DMR
chr1	158812	158813	36	0.6532	inconsistent-DMR
chr1	158845	158846	29	0.754	inconsistent-DMR
chr1	158886	158887	27	0.748	inconsistent-DMR
chr1	158946	158947	14	0.7539	inconsistent-DMR
chr1	159046	159047	18	0.643	inconsistent-DMR
chr1	159146	159147	28	0.8453	inconsistent-DMR
chr1	159246	159247	28	0.5108	inconsistent-DMR
chr1	159393	159394	27	0.5398	flank-DMR
chr1	159405	159406	30	0.9342	flank-DMR
chr1	159419	159420	24	0.7827	inconsistent-DMR
chr1	159435	159436	33	0.7571	inconsistent-DMR
chr1	159450	159451	31	0.7245	inconsistent-DMR
chr1	159466	159467	27	0.695	inconsistent-DMR
chr1	159484	159485	36	0.8629	inconsistent-DMR
chr1	159503	159504	28	0.6479	inconsistent-DMR
chr1	159542	159543	22	0.6323	inconsistent-DMR
chr1	159590	159591	22	0.8289	inconsistent-DMR
chr1	159608	159609	27	0.8086	inconsistent-DMR
chr1	159623	159624	31	0.8507	inconsistent-DMR
chr1	159668	159669	25	0.6807	inconsistent-DMR
chr1	159717	159718	26	0.5185	inconsistent-DMR
chr1	159767	159768	31	0.6561	inconsistent-DMR
chr1	159788	159789	41	0.8341	inconsistent-DMR
chr1	159805	159806	28	0.8308	inconsistent-DMR
chr1	159851	159852	34	0.5906	inconsistent-DMR
chr1	159901	159902	33	0.5503	inconsistent-DMR
chr1	159932	159933	23	0.7084	inconsistent-DMR
chr1	159982	159983	34	0.8143	inconsistent-DMR
chr1	159984	159985	29	0.8744	inconsistent-DMR
chr1	160064	160065	25	0.8671	inconsistent-DMR
chr1	160164	160165	30	0.5407	inconsistent-DMR
chr1	160264	160265	32	0.5259	inconsistent-DMR
chr1	160364	160365	22	0.4075	inconsistent-DMR
chr1	160420	160421	35	0.8319	inconsistent-DMR
chr1	160498	160499	31	0.4604	inconsistent-DMR
chr1	160548	160549	34	0.4752	inconsistent-DMR
chr1	160609	160610	35	0.6675	flank-DMR
chr1	160625	160626	32	0.1233	non-DMR
chr1	160640	160641	31	0.1803	non-DMR
chr1	160689	160690	26	0.1064	non-DMR
chr1	160739	160740	34	0.1297	non-DMR
chr1	160758	160759	26	0.0857	non-DMR
chr1	160777	160778	26	0.1304	non-DMR
chr1	160795	160796	31	0.2371	non-DMR
chr1	160832	160833	30	0.0	non-DMR
chr1	160882	160883	34	0.118	non-DMR
chr1	160897	160898	31	0.0769	non-DMR
chr1	160915	160916	30	0.156	non-DMR
chr1	160939	160940	20	0.0867	non-DMR
chr1	160971	160972	32	0.2024	non-DMR
chr1	161001	161002	28	0.0666	non-DMR
chr1	161033	161034	28	0.2499	non-DMR
chr1	161049	161050	36	0.1066	non-DMR
chr1	161069	161070	40	0.0993	non-DMR
chr1	161099	161100	35	0.265	non-DMR
chr1	161145	161146	30	0.1037	non-DMR
chr1	161163	161164	34	0.1998	non-DMR
chr1	161196	161197	26	0.0	non-DMR
chr1	161218	161219	29	0.108	non-DMR
chr1	161234	161235	33	0.0569	non-DMR
chr1	161249	161250	29	0.0066	non-DMR
chr1	161349	161350	33	0.21	non-DMR
chr1	161417	161418	27	0.1946	non-DMR
chr1	161517	161518	33	0.1031	non-DMR
chr1	161567	161568	27	0.1682	non-DMR
chr1	161667	161668	29	0.0	non-DMR
chr1	161762	161763	40	0.146	non-DMR
chr1	161862	161863	27	0.0456	non-DMR
chr1	161872	161873	24	0.0808	flank-DMR
chr1	161884	161885	22	0.1771	flank-DMR
chr1	161929	161930	29	0.2419	non-DMR
chr1	161979	161980	34	0.1672	non-DMR
chr1	162000	162001	24	0.3456	non-DMR
chr1	162031	162032	36	0.2815	non-DMR
chr1	162081	162082	29	0.1437	non-DMR
chr1	162118	162119	32	0.3022	non-DMR
chr1	162158	162159	35	0.0578	non-DMR
chr1	162187	162188	29	0.272	non-DMR
chr1	162211	162212	27	0.292	non-DMR
chr1	162246	162247	30	0.267	non-DMR
chr1	162278	162279	32	0.3302	non-DMR
chr1	162318	162319	41	0.2645	non-DMR
chr1	162368	162369	24	0.335	non-DMR
chr1	162380	162381	25	0.313	non-DMR
chr1	162453	162454	29	0.2529	non-DMR
chr1	162513	162514	29	0.1262	non-DMR
chr1	162613	162614	33	0.1655	non-DMR
chr1	162713	162714	20	0.1787	non-DMR
chr1	162794	162795	27	0.2203	non-DMR
chr1	162878	162879	32	0.0482	flank-DMR
chr1	162904	162905	27	0.9186	non-DMR
chr1	162945	162946	37	0.7685	non-DMR
chr1	162962	162963	29	0.6745	non-DMR
chr1	162979	162980	41	0.6751	non-DMR
chr1	163019	163020	27	0.5904	non-DMR
chr1	163039	163040	24	0.6541	non-DMR
chr1	163089	163090	31	0.8545	non-DMR
chr1	163115	163116	31	0.669	non-DMR
chr1	163161	163162	32	0.7306	non-DMR
chr1	163182	163183	32	0.8811	non-DMR
chr1	163204	163205	36	0.8978	non-DMR
chr1	163219	163220	30	0.7333	non-DMR
chr1	163243	163244	27	0.7826	non-DMR
chr1	163263	163264	25	0.5893	non-DMR
chr1	163278	163279	28	0.6134	non-DMR
chr1	163307	163308	26	0.8033	non-DMR
chr1	163357	163358	19	0.7228	non-DMR
chr1	163378	163379	32	0.6984	non-DMR
chr1	163405	163406	26	0.5627	non-DMR
chr1	163435	163436	20	0.7019	non-DMR
chr1	163535	163536	27	0.8566	non-DMR
chr1	163611	163612	29	0.7884	non-DMR
chr1	163661	163662	18	0.8123	non-DMR
chr1	163735	163736	33	0.8228	non-DMR
chr1	163794	163795	29	0.8351	non-DMR
chr1	163858	163859	30	0.6738	non-DMR
chr1	163937	163938	26	0.7375	non-DMR
chr1	163959	163960	30	0.9281	flank-DMR
chr1	163964	163965	32	0.5288	good-DMR
chr1	163980	163981	25	0.4373	good-DMR
chr1	164008	164009	33	0.4076	good-DMR
chr1	164040	164041	30	0.3765	good-DMR
chr1	164073	164074	34	0.4794	good-DMR
chr1	164119	164120	28	0.4051	good-DMR
chr1	164169	164170	23	0.4859	good-DMR
chr1	164202	164203	27	0.6144	good-DMR
chr1	164232	164233	29	0.4399	good-DMR
chr1	164247	164248	27	0.4013	good-DMR
chr1	164271	164272	28	0.5002	good-DMR
chr1	164321	164322	37	0.3736	good-DMR
chr1	164340	164341	30	0.3793	good-DMR
chr1	164390	164391	32	0.5407	good-DMR
chr1	164406	164407	27	0.5107	good-DMR
chr1	164445	164446	33	0.5244	good-DMR
chr1	164479	164480	28	0.3034	good-DMR
chr1	164499	164500	34	0.4974	good-DMR
chr1	164514	164515	35	0.3575	good-DMR
chr1	164541	164542	30	0.3738	good-DMR
chr1	164637	164638	32	0.5458	good-DMR
chr1	164737	164738	30	0.3987	good-DMR
chr1	164837	164838	35	0.6117	good-DMR
chr1	164888	164889	33	0.5902	good-DMR
chr1	164938	164939	26	0.5284	good-DMR
chr1	165038	165039	34	0.4201	good-DMR
chr1	165058	165059	38	1.0	flank-DMR
chr1	165094	165095	37	0.847	flank-DMR
chr1	165156	165157	26	0.8814	flank-DMR
chr1	165172	165173	29	0.7817	flank-DMR
chr1	165288	165289	29	0.8196	flank-DMR
chr1	165332	165333	32	0.9594	flank-DMR
chr1	165490	165491	33	0.6019	flank-DMR
chr1	165504	165505	22	0.8419	flank-DMR
chr1	165536	165537	34	0.8041	flank-DMR
chr1	165563	165564	23	0.5423	non-DMR
chr1	165612	165613	26	0.6063	non-DMR
chr1	165653	165654	30	0.6427	non-DMR
chr1	165703	165704	19	0.6378	non-DMR
chr1	165729	165730	27	0.6773	non-DMR
chr1	165770	165771	33	0.4924	non-DMR
chr1	165820	165821	30	0.6598	non-DMR
chr1	165844	165845	22	0.5422	non-DMR
chr1	165884	165885	38	0.5632	non-DMR
chr1	165934	165935	28	0.6271	non-DMR
chr1	165972	165973	28	0.5657	non-DMR
chr1	165988	165989	31	0.5275	non-DMR
chr1	166034	166035	24	0.456	non-DMR
chr1	166066	166067	25	0.5021	non-DMR
chr1	166116	166117	34	0.4558	non-DMR
chr1	166216	166217	26	0.6142	non-DMR
chr1	166316	166317	36	0.6952	non-DMR
chr1	166416	166417	35	0.5395	non-DMR
chr1	166504	166505	29	0.766	non-DMR
chr1	166536	166537	30	0.7692	flank-DMR
chr1	166598	166599	31	0.5582	flank-DMR
chr1	166616	166617	33	0.6933	non-DMR
chr1	166637	166638	23	0.8085	non-DMR
chr1	166673	166674	30	0.8036	non-DMR
chr1	166693	166694	24	0.8132	non-DMR
chr1	166734	166735	34	0.8756	non-DMR
chr1	166765	166766	29	0.7074	non-DMR
chr1	166813	166814	32	0.9191	non-DMR
chr1	166841	166842	16	0.8986	non-DMR
chr1	166879	166880	31	0.8172	non-DMR
chr1	166894	166895	24	0.7535	non-DMR
chr1	166909	166910	39	0.7586	non-DMR
chr1	166929	166930	24	0.9261	non-DMR
chr1	166964	166965	21	0.7768	non-DMR
chr1	166984	166985	32	0.7303	non-DMR
chr1	167027	167028	28	0.8583	non-DMR
chr1	167050	167051	33	0.9422	non-DMR
chr1	167126	167127	30	0.8947	non-DMR
chr1	167226	167227	37	0.8311	non-DMR
chr1	167303	167304	34	0.9414	non-DMR
chr1	167403	167404	33	0.8463	non-DMR
chr1	167477	167478	25	0.7984	non-DMR
chr1	167529	167530	22	1.0	flank-DMR
chr1	167562	167563	34	0.6394	non-DMR
chr1	167600	167601	36	0.8648	non-DMR
chr1	167650	167651	35	0.806	non-DMR
chr1	167665	167666	31	0.8339	non-DMR
chr1	167681	167682	33	0.8147	non-DMR
chr1	167712	167713	22	0.9	non-DMR
chr1	167727	167728	27	0.8857	non-DMR
chr1	167758	167759	32	0.8035	non-DMR
chr1	167808	167809	36	0.8163	non-DMR
chr1	167839	167840	29	0.8692	non-DMR
chr1	167889	167890	26	0.8913	non-DMR
chr1	167925	167926	30	0.8397	non-DMR
chr1	167959	167960	30	0.8265	non-DMR
chr1	168009	168010	33	0.8813	non-DMR
chr1	168101	168102	33	0.7999	non-DMR
chr1	168201	168202	28	0.5909	non-DMR
chr1	168301	168302	25	0.9059	non-DMR
chr1	168395	168396	25	0.778	flank-DMR
chr1	168401	168402	34	0.7466	flank-DMR
chr1	168406	168407	31	0.2211	good-DMR
chr1	168421	168422	26	0.4784	good-DMR
chr1	168442	168443	26	0.2831	good-DMR
chr1	168457	168458	40	0.409	good-DMR
chr1	168507	168508	36	0.4966	good-DMR
chr1	168533	168534	33	0.5769	good-DMR
chr1	168564	168565	26	0.3266	good-DMR
chr1	168579	168580	22	0.3792	good-DMR
chr1	168598	168599	29	0.4806	good-DMR
chr1	168628	168629	42	0.3739	good-DMR
chr1	168643	168644	32	0.2505	good-DMR
chr1	168688	168689	20	0.2865	good-DMR
chr1	168720	168721	23	0.3978	good-DMR
chr1	168744	168745	37	0.2875	good-DMR
chr1	168773	168774	23	0.3968	good-DMR
chr1	168795	168796	27	0.2059	good-DMR
chr1	168810	168811	33	0.3855	good-DMR
chr1	168843	168844	30	0.3035	good-DMR
chr1	168858	168859	30	0.3209	good-DMR
chr1	168863	168864	28	0.4132	good-DMR
chr1	168963	168964	29	0.4975	good-DMR
chr1	169053	169054	28	0.4239	good-DMR
chr1	169153	169154	22	0.4255	good-DMR
chr1	169204	169205	29	0.342	good-DMR
chr1	169254	169255	36	0.2627	good-DMR
chr1	169288	169289	28	0.6561	flank-DMR
chr1	169336	169337	40	0.6441	flank-DMR
chr1	169368	169369	28	0.5566	flank-DMR
chr1	169600	169601	43	0.4514	flank-DMR
chr1	169686	169687	29	0.6309	flank-DMR
chr1	169716	169717	37	0.3746	flank-DMR
chr1	169724	169725	30	0.6485	flank-DMR
chr1	169734	169735	32	0.5525	good-DMR
chr1	169777	169778	16	0.8184	good-DMR
chr1	169799	169800	24	0.7207	good-DMR
chr1	169849	169850	34	0.6816	good-DMR
chr1	169887	169888	39	0.726	good-DMR
chr1	169920	169921	25	0.6357	good-DMR
chr1	169945	169946	33	0.6337	good-DMR
chr1	169978	169979	35	0.6048	good-DMR
chr1	170028	170029	19	0.6468	good-DMR
chr1	170043	170044	24	0.6918	good-DMR
chr1	170060	170061	31	0.6574	good-DMR
chr1	170110	170111	36	0.6542	good-DMR
chr1	170125	170126	31	0.5765	good-DMR
chr1	170139	170140	34	0.6219	good-DMR
chr1	170239	170240	28	0.7439	good-DMR
chr1	170339	170340	29	0.5905	good-DMR
chr1	170404	170405	19	0.642	good-DMR
chr1	170504	170505	26	0.4743	good-DMR
chr1	170614	170615	29	0.9292	flank-DMR
chr1	170658	170659	27	1.0	flank-DMR
chr1	170766	170767	39	0.9658	flank-DMR
chr1	170778	170779	31	0.8362	flank-DMR
chr1	170830	170831	26	0.8135	flank-DMR
chr1	170928	170929	25	0.8328	flank-DMR
chr1	170930	170931	28	0.7072	flank-DMR
chr1	170984	170985	28	0.9496	flank-DMR
chr1	171029	171030	23	0.698	non-DMR
chr1	171054	171055	24	0.6534	non-DMR
chr1	171082	171083	35	0.6337	non-DMR
chr1	171110	171111	22	0.4876	non-DMR
chr1	171152	171153	27	0.6844	non-DMR
chr1	171172	171173	29	0.6018	non-DMR
chr1	171196	171197	31	0.6239	non-DMR
chr1	171211	171212	30	0.6007	non-DMR
chr1	171229	171230	30	0.7041	non-DMR
chr1	171256	171257	35	0.5978	non-DMR
chr1	171280	171281	25	0.6947	non-DMR
chr1	171295	171296	35	0.8137	non-DMR
chr1	171334	171335	29	0.6975	non-DMR
chr1	171353	171354	18	0.5535	non-DMR
chr1	171368	171369	31	0.6083	non-DMR
chr1	171404	171405	22	0.6705	non-DMR
chr1	171450	171451	39	0.6213	non-DMR
chr1	171465	171466	25	0.5976	non-DMR
chr1	171507	171508	33	0.5931	non-DMR
chr1	171534	171535	28	0.5238	non-DMR
chr1	171541	171542	37	0.7772	non-DMR
chr1	171592	171593	32	0.7954	non-DMR
chr1	171683	171684	30	0.7323	non-DMR
chr1	171778	171779	18	0.7939	non-DMR
chr1	171878	171879	32	0.6963	non-DMR
chr1	171978	171979	30	0.4651	non-DMR
chr1	172014	172015	36	0.6191	flank-DMR
chr1	172020	172021	20	0.7155	sub-DMR
chr1	172070	172071	27	0.7327	sub-DMR
chr1	172110	172111	24	0.6513	sub-DMR
chr1	172129	172130	34	0.5976	sub-DMR
chr1	172144	172145	24	0.5863	sub-DMR
chr1	172194	172195	32	0.7319	sub-DMR
chr1	172221	172222	29	0.7896	sub-DMR
chr1	172254	172255	25	0.5505	sub-DMR
chr1	172286	172287	41	0.5595	sub-DMR
chr1	172326	172327	27	0.4034	sub-DMR
chr1	172341	172342	21	0.3679	sub-DMR
chr1	172376	172377	18	0.457	sub-DMR
chr1	172397	172398	27	0.6236	sub-DMR
chr1	172423	172424	31	0.6139	sub-DMR
chr1	172446	172447	21	0.5316	sub-DMR
chr1	172466	172467	27	0.6572	sub-DMR
chr1	172481	172482	27	0.7319	sub-DMR
chr1	172503	172504	36	0.6104	sub-DMR
chr1	172540	172541	35	0.762	sub-DMR
chr1	172573	172574	35	0.7225	sub-DMR
chr1	172673	172674	29	0.8472	sub-DMR
chr1	172723	172724	35	0.7958	sub-DMR
chr1	172823	172824	28	0.7369	sub-DMR
chr1	172923	172924	29	0.7379	sub-DMR
chr1	172975	172976	30	0.7666	sub-DMR
chr1	173025	173026	21	0.63	sub-DMR
chr1	173125	173126	33	0.6935	sub-DMR
chr1	173195	173196	28	0.788	flank-DMR
chr1	173267	173268	25	0.9073	flank-DMR
chr1	173289	173290	26	0.8601	flank-DMR
chr1	173299	173300	34	0.5635	flank-DMR
chr1	173357	173358	23	0.7655	flank-DMR
chr1	173491	173492	27	0.6942	flank-DMR
chr1	173529	173530	35	0.6567	flank-DMR
chr1	173569	173570	20	0.529	flank-DMR
chr1	173599	173600	28	0.7383	flank-DMR
chr1	173630	173631	31	0.3816	non-DMR
chr1	173646	173647	28	0.2416	non-DMR
chr1	173666	173667	31	0.1712	non-DMR
chr1	173704	173705	29	0.0936	non-DMR
chr1	173735	173736	28	0.3711	non-DMR
chr1	173767	173768	32	0.2274	non-DMR
chr1	173789	173790	30	0.2256	non-DMR
chr1	173818	173819	34	0.1265	non-DMR
chr1	173857	173858	36	0.2832	non-DMR
chr1	173875	173876	22	0.2925	non-DMR
chr1	173907	173908	22	0.2036	non-DMR
chr1	173922	173923	32	0.2236	non-DMR
chr1	173972	173973	31	0.1766	non-DMR
chr1	174002	174003	29	0.1711	non-DMR
chr1	174052	174053	38	0.4027	non-DMR
chr1	174066	174067	29	0.3788	non-DMR
chr1	174166	174167	34	0.25	non-DMR
chr1	174255	174256	25	0.166	non-DMR
chr1	174332	174333	28	0.118	non-DMR
chr1	174432	174433	31	0.198	non-DMR
chr1	174496	174497	32	0.4675	flank-DMR
chr1	174498	174499	28	0.1652	flank-DMR
chr1	174503	174504	31	0.6229	good-DMR
chr1	174537	174538	27	0.6015	good-DMR
chr1	174579	174580	29	0.3408	good-DMR
chr1	174595	174596	20	0.5076	good-DMR
chr1	174628	174629	24	0.6623	good-DMR
chr1	174678	174679	33	0.4074	good-DMR
chr1	174696	174697	41	0.4109	good-DMR
chr1	174714	174715	30	0.7192	good-DMR
chr1	174748	174749	26	0.5244	good-DMR
chr1	174763	174764	33	0.3822	good-DMR
chr1	174796	174797	28	0.5238	good-DMR
chr1	174824	174825	33	0.568	good-DMR
chr1	174874	174875	26	0.4531	good-DMR
chr1	174919	174920	36	0.4155	good-DMR
chr1	174957	174958	28	0.4092	good-DMR
chr1	174995	174996	25	0.3983	good-DMR
chr1	175011	175012	38	0.4312	good-DMR
chr1	175014	175015	31	0.5429	good-DMR
chr1	175114	175115	41	0.4775	good-DMR
chr1	175191	175192	26	0.4677	good-DMR
chr1	175241	175242	26	0.4833	good-DMR
chr1	175331	175332	29	0.686	good-DMR
chr1	175431	175432	34	0.3155	good-DMR
chr1	175517	175518	23	0.7995	flank-DMR
chr1	175519	175520	29	0.7124	flank-DMR
chr1	175609	175610	29	0.7147	flank-DMR
chr1	175703	175704	30	0.7061	flank-DMR
chr1	175721	175722	38	0.6868	flank-DMR
chr1	175727	175728	31	0.6415	flank-DMR
chr1	175871	175872	34	0.8614	flank-DMR
chr1	175921	175922	36	0.7434	flank-DMR
chr1	175933	175934	38	0.5778	non-DMR
chr1	175964	175965	27	0.7587	non-DMR
chr1	175979	175980	26	0.682	non-DMR
chr1	176000	176001	38	0.6043	non-DMR
chr1	176029	176030	25	0.4742	non-DMR
chr1	176052	176053	19	0.633	non-DMR
chr1	176102	176103	25	0.6651	non-DMR
chr1	176152	176153	27	0.5123	non-DMR
chr1	176177	176178	25	0.5894	non-DMR
chr1	176209	176210	41	0.7271	non-DMR
chr1	176224	176225	30	0.6747	non-DMR
chr1	176253	176254	33	0.6491	non-DMR
chr1	176303	176304	18	0.5252	non-DMR
chr1	176325	176326	31	0.6908	non-DMR
chr1	176351	176352	21	0.606	non-DMR
chr1	176366	176367	29	0.7486	non-DMR
chr1	176389	176390	25	0.7121	non-DMR
chr1	176404	176405	40	0.7535	non-DMR
chr1	176419	176420	30	0.746	non-DMR
chr1	176469	176470	26	0.6416	non-DMR
chr1	176478	176479	27	0.6647	non-DMR
chr1	176578	176579	33	0.723	non-DMR
chr1	176654	176655	27	0.7429	non-DMR
chr1	176723	176724	28	0.5913	non-DMR
chr1	176823	176824	25	0.599	non-DMR
chr1	176923	176924	26	0.4822	non-DMR
chr1	176977	176978	27	0.5416	non-DMR
chr1	177003	177004	32	0.7007	flank-DMR
chr1	177067	177068	20	0.6291	flank-DMR
chr1	177091	177092	31	0.2051	non-DMR
chr1	177126	177127	26	0.1992	non-DMR
chr1	177147	177148	30	0.1069	non-DMR
chr1	177197	177198	30	0.2715	non-DMR
chr1	177216	177217	29	0.1142	non-DMR
chr1	177250	177251	28	0.1202	non-DMR
chr1	177268	177269	30	0.111	non-DMR
chr1	177286	177287	32	0.0975	non-DMR
chr1	177301	177302	17	0.0	non-DMR
chr1	177336	177337	29	0.2576	non-DMR
chr1	177357	177358	33	0.0	non-DMR
chr1	177379	177380	31	0.1755	non-DMR
chr1	177416	177417	32	0.2129	non-DMR
chr1	177466	177467	29	0.067	non-DMR
chr1	177496	177497	30	0.2189	non-DMR
chr1	177523	177524	36	0.1025	non-DMR
chr1	177551	177552	34	0.0238	non-DMR
chr1	177584	177585	33	0.1046	non-DMR
chr1	177618	177619	34	0.1565	non-DMR
chr1	177632	177633	26	0.1129	non-DMR
chr1	177690	177691	33	0.0769	non-DMR
chr1	177740	177741	29	0.1523	non-DMR
chr1	177806	177807	36	0.1773	non-DMR
chr1	177884	177885	30	0.2009	non-DMR
chr1	177934	177935	26	0.4566	non-DMR
chr1	178034	178035	22	0.1404	non-DMR
chr1	178134	178135	28	0.1378	non-DMR
chr1	178222	178223	31	0.0339	flank-DMR
chr1	178266	178267	26	0.1945	non-DMR
chr1	178290	178291	32	0.1398	non-DMR
chr1	178305	178306	33	0.072	non-DMR
chr1	178328	178329	35	0.0	non-DMR
chr1	178361	178362	24	0.1307	non-DMR
chr1	178403	178404	23	0.1445	non-DMR
chr1	178423	178424	32	0.0341	non-DMR
chr1	178455	178456	29	0.3079	non-DMR
chr1	178479	178480	35	0.0871	non-DMR
chr1	178517	178518	29	0.0642	non-DMR
chr1	178543	178544	33	0.097	non-DMR
chr1	178581	178582	24	0.1025	non-DMR
chr1	178609	178610	31	0.1281	non-DMR
chr1	178658	178659	24	0.1131	non-DMR
chr1	178706	178707	28	0.1176	non-DMR
chr1	178756	178757	32	0.089	non-DMR
chr1	178855	178856	33	0.2686	non-DMR
chr1	178926	178927	28	0.2383	non-DMR
chr1	179026	179027	33	0.0488	non-DMR
