chr	start	end	coverage	methylation_level
chr1	153437	153438	26	0.0507	non-DMR
chr1	153478	153479	23	0.127	non-DMR
chr1	153508	153509	37	0.0724	non-DMR
chr1	153523	153524	26	0.0621	non-DMR
chr1	153573	153574	29	0.0898	non-DMR
chr1	153588	153589	32	0.0407	non-DMR
chr1	153602	153603	28	0.0	non-DMR
chr1	153681	153682	24	0.0	non-DMR
chr1	153778	153779	30	0.1452	non-DMR
chr1	153828	153829	32	0.2544	non-DMR
chr1	153928	153929	31	0.0436	non-DMR
chr1	154028	154029	26	0.0	non-DMR
chr1	154058	154059	25	0.1283	flank-DMR
chr1	154063	154064	31	0.2735	good-DMR
chr1	154086	154087	29	0.1152	good-DMR
chr1	154128	154129	34	0.1752	good-DMR
chr1	154178	154179	20	0.1566	good-DMR
chr1	154198	154199	28	0.1665	good-DMR
chr1	154213	154214	32	0.1812	good-DMR
chr1	154244	154245	21	0.1744	good-DMR
chr1	154282	154283	28	0.2443	good-DMR
chr1	154301	154302	29	0.1747	good-DMR
chr1	154329	154330	31	0.0691	good-DMR
chr1	154349	154350	30	0.299	good-DMR
chr1	154364	154365	28	0.2347	good-DMR
chr1	154398	154399	25	0.261	good-DMR
chr1	154428	154429	23	0.0697	good-DMR
chr1	154445	154446	32	0.3455	good-DMR
chr1	154464	154465	26	0.2349	good-DMR
chr1	154489	154490	35	0.0638	good-DMR
chr1	154517	154518	27	0.1894	good-DMR
chr1	154532	154533	31	0.3076	good-DMR
chr1	154538	154539	32	0.1032	good-DMR
chr1	154638	154639	32	0.1497	good-DMR
chr1	154738	154739	38	0.2932	good-DMR
chr1	154818	154819	35	0.1298	good-DMR
chr1	154918	154919	23	0.2345	good-DMR
chr1	155006	155007	30	0.2268	good-DMR
chr1	155170	155171	22	0.2204	flank-DMR
chr1	155178	155179	33	0.2136	flank-DMR
chr1	155190	155191	29	0.1583	flank-DMR
chr1	155196	155197	31	0.0938	flank-DMR
chr1	155214	155215	34	0.0759	flank-DMR
chr1	155239	155240	26	0.7582	non-DMR
chr1	155281	155282	17	0.7285	non-DMR
chr1	155309	155310	33	0.8109	non-DMR
chr1	155359	155360	32	1.0	non-DMR
chr1	155374	155375	33	0.8161	non-DMR
chr1	155389	155390	23	0.859	non-DMR
chr1	155431	155432	26	0.7472	non-DMR
chr1	155446	155447	33	0.7532	non-DMR
chr1	155479	155480	31	0.9418	non-DMR
chr1	155503	155504	38	0.7723	non-DMR
chr1	155553	155554	26	0.9316	non-DMR
chr1	155584	155585	22	0.8215	non-DMR
chr1	155607	155608	27	0.8622	non-DMR
chr1	155657	155658	30	0.7286	non-DMR
chr1	155698	155699	12	0.8323	non-DMR
chr1	155715	155716	26	0.8875	non-DMR
chr1	155727	155728	28	0.8458	non-DMR
chr1	155827	155828	28	0.9141	non-DMR
chr1	155927	155928	31	0.755	non-DMR
chr1	156027	156028	37	0.7129	non-DMR
chr1	156127	156128	28	0.8238	non-DMR
chr1	156133	156134	33	0.8158	flank-DMR
chr1	156171	156172	32	0.9145	flank-DMR
chr1	156218	156219	35	0.817	non-DMR
chr1	156248	156249	27	0.6947	non-DMR
chr1	156271	156272	26	0.7198	non-DMR
chr1	156287	156288	26	0.8441	non-DMR
chr1	156334	156335	26	0.5521	non-DMR
chr1	156384	156385	29	0.7622	non-DMR
chr1	156401	156402	22	0.825	non-DMR
chr1	156451	156452	31	0.6154	non-DMR
chr1	156485	156486	29	0.6619	non-DMR
chr1	156530	156531	26	0.6321	non-DMR
chr1	156580	156581	27	0.6758	non-DMR
chr1	156596	156597	28	0.8531	non-DMR
chr1	156614	156615	31	0.7872	non-DMR
chr1	156641	156642	27	0.7091	non-DMR
chr1	156661	156662	30	0.6166	non-DMR
chr1	156682	156683	35	0.6802	non-DMR
chr1	156724	156725	34	0.6465	non-DMR
chr1	156824	156825	30	0.6169	non-DMR
chr1	156924	156925	36	0.7457	non-DMR
chr1	157024	157025	35	0.8256	non-DMR
chr1	157095	157096	29	0.7791	non-DMR
chr1	157195	157196	29	0.7594	non-DMR
chr1	157227	157228	26	0.5092	flank-DMR
chr1	157251	157252	24	0.8411	flank-DMR
chr1	157281	157282	31	0.835	non-DMR
chr1	157319	157320	28	0.6117	non-DMR
chr1	157338	157339	30	0.718	non-DMR
chr1	157354	157355	32	0.7134	non-DMR
chr1	157383	157384	35	0.7534	non-DMR
chr1	157410	157411	29	0.6085	non-DMR
chr1	157447	157448	27	0.7098	non-DMR
chr1	157462	157463	26	0.6265	non-DMR
chr1	157489	157490	34	0.7038	non-DMR
chr1	157508	157509	29	0.8397	non-DMR
chr1	157558	157559	23	0.5533	non-DMR
chr1	157595	157596	38	0.6755	non-DMR
chr1	157618	157619	28	0.8273	non-DMR
chr1	157668	157669	39	0.7351	non-DMR
chr1	157692	157693	28	0.7056	non-DMR
chr1	157720	157721	32	0.938	non-DMR
chr1	157754	157755	31	0.6767	non-DMR
chr1	157801	157802	27	0.8374	non-DMR
chr1	157831	157832	31	0.6789	non-DMR
chr1	157847	157848	30	0.6222	non-DMR
chr1	157926	157927	30	0.7682	non-DMR
chr1	157982	157983	36	0.7397	non-DMR
chr1	158082	158083	23	0.666	non-DMR
chr1	158165	158166	34	0.8998	non-DMR
chr1	158265	158266	32	0.771	non-DMR
chr1	158365	158366	31	0.9624	non-DMR
chr1	158419	158420	29	0.7885	flank-DMR
chr1	158433	158434	23	0.779	inconsistent-DMR
chr1	158448	158449	33	0.6986	inconsistent-DMR
chr1	158464	158465	29	0.6962	inconsistent-DMR
chr1	158489	158490	28	0.7982	inconsistent-DMR
chr1	158539	158540	26	0.8705	inconsistent-DMR
chr1	158570	158571	25	0.7133	inconsistent-DMR
chr1	158611	158612	23	0.8808	inconsistent-DMR
chr1	158640	158641	34	0.628	inconsistent-DMR
chr1	158661	158662	38	0.6847	inconsistent-DMR
chr1	158686	158687	34	0.8379	inconsistent-DMR
chr1	158707	158708	29	0.6527	inconsistent-DMR
chr1	158724	158725	30	0.6413	inconsistent-DMR
chr1	158767	158768	28	0.7663	inconsistent-DMR
chr1	158793	158794	34	0.8309	inconsistent-DMR
chr1	158812	158813	33	0.6105	inconsistent-DMR
chr1	158845	158846	22	0.8546	inconsistent-DMR
chr1	158886	158887	33	0.8772	inconsistent-DMR
chr1	158946	158947	29	0.8255	inconsistent-DMR
chr1	159046	159047	38	0.5849	inconsistent-DMR
chr1	159146	159147	29	0.6895	inconsistent-DMR
chr1	159246	159247	32	0.7227	inconsistent-DMR
chr1	159393	159394	30	0.6474	flank-DMR
chr1	159405	159406	31	0.8562	flank-DMR
chr1	159419	159420	31	0.6512	inconsistent-DMR
chr1	159435	159436	26	0.6019	inconsistent-DMR
chr1	159450	159451	28	0.9971	inconsistent-DMR
chr1	159466	159467	29	0.935	inconsistent-DMR
chr1	159484	159485	39	0.7308	inconsistent-DMR
chr1	159503	159504	40	0.9031	inconsistent-DMR
chr1	159542	159543	23	0.7551	inconsistent-DMR
chr1	159590	159591	40	0.468	inconsistent-DMR
chr1	159608	159609	29	0.4584	inconsistent-DMR
chr1	159623	159624	28	0.741	inconsistent-DMR
chr1	159668	159669	33	0.8259	inconsistent-DMR
chr1	159717	159718	22	0.7566	inconsistent-DMR
chr1	159767	159768	35	0.9145	inconsistent-DMR
chr1	159788	159789	31	0.4733	inconsistent-DMR
chr1	159805	159806	29	0.5727	inconsistent-DMR
chr1	159851	159852	36	0.6985	inconsistent-DMR
chr1	159901	159902	30	0.7323	inconsistent-DMR
chr1	159932	159933	36	0.8768	inconsistent-DMR
chr1	159982	159983	34	0.7194	inconsistent-DMR
chr1	159984	159985	32	0.6599	inconsistent-DMR
chr1	160064	160065	18	0.6263	inconsistent-DMR
chr1	160164	160165	20	0.7277	inconsistent-DMR
chr1	160264	160265	34	0.6973	inconsistent-DMR
chr1	160364	160365	23	0.6098	inconsistent-DMR
chr1	160420	160421	32	0.5643	inconsistent-DMR
chr1	160498	160499	30	0.671	inconsistent-DMR
chr1	160548	160549	32	0.6854	inconsistent-DMR
chr1	160609	160610	37	0.582	flank-DMR
chr1	160625	160626	29	0.1852	non-DMR
chr1	160640	160641	27	0.1805	non-DMR
chr1	160689	160690	30	0.0462	non-DMR
chr1	160739	160740	35	0.0825	non-DMR
chr1	160758	160759	26	0.0	non-DMR
chr1	160777	160778	34	0.0842	non-DMR
chr1	160795	160796	25	0.1257	non-DMR
chr1	160832	160833	30	0.0965	non-DMR
chr1	160882	160883	36	0.0191	non-DMR
chr1	160897	160898	24	0.0898	non-DMR
chr1	160915	160916	30	0.1287	non-DMR
chr1	160939	160940	28	0.0686	non-DMR
chr1	160971	160972	24	0.1659	non-DMR
chr1	161001	161002	30	0.1035	non-DMR
chr1	161033	161034	32	0.1905	non-DMR
chr1	161049	161050	33	0.0828	non-DMR
chr1	161069	161070	32	0.0	non-DMR
chr1	161099	161100	19	0.1213	non-DMR
chr1	161145	161146	39	0.0034	non-DMR
chr1	161163	161164	24	0.146	non-DMR
chr1	161196	161197	32	0.0	non-DMR
chr1	161218	161219	21	0.0855	non-DMR
chr1	161234	161235	27	0.0515	non-DMR
chr1	161249	161250	35	0.0491	non-DMR
chr1	161349	161350	27	0.1161	non-DMR
chr1	161417	161418	35	0.1319	non-DMR
chr1	161517	161518	29	0.1585	non-DMR
chr1	161567	161568	25	0.0661	non-DMR
chr1	161667	161668	23	0.1032	non-DMR
chr1	161762	161763	22	0.065	non-DMR
chr1	161862	161863	25	0.0217	non-DMR
chr1	161872	161873	25	0.0698	flank-DMR
chr1	161884	161885	26	0.0	flank-DMR
chr1	161929	161930	30	0.1374	non-DMR
chr1	161979	161980	30	0.0678	non-DMR
chr1	162000	162001	35	0.3041	non-DMR
chr1	162031	162032	32	0.3056	non-DMR
chr1	162081	162082	21	0.1306	non-DMR
chr1	162118	162119	25	0.2971	non-DMR
chr1	162158	162159	26	0.1945	non-DMR
chr1	162187	162188	33	0.2339	non-DMR
chr1	162211	162212	24	0.1718	non-DMR
chr1	162246	162247	35	0.2443	non-DMR
chr1	162278	162279	25	0.1269	non-DMR
chr1	162318	162319	26	0.3502	non-DMR
chr1	162368	162369	35	0.3336	non-DMR
chr1	162380	162381	26	0.3053	non-DMR
chr1	162453	162454	30	0.0697	non-DMR
chr1	162513	162514	18	0.1558	non-DMR
chr1	162613	162614	25	0.0447	non-DMR
chr1	162713	162714	37	0.2032	non-DMR
chr1	162794	162795	32	0.0812	non-DMR
chr1	162878	162879	24	0.1022	flank-DMR
chr1	162904	162905	38	0.6933	non-DMR
chr1	162945	162946	32	0.8212	non-DMR
chr1	162962	162963	37	0.72	non-DMR
chr1	162979	162980	29	0.79	non-DMR
chr1	163019	163020	26	0.5705	non-DMR
chr1	163039	163040	39	0.6413	non-DMR
chr1	163089	163090	39	0.7831	non-DMR
chr1	163115	163116	29	0.7649	non-DMR
chr1	163161	163162	26	0.8222	non-DMR
chr1	163182	163183	33	0.7958	non-DMR
chr1	163204	163205	23	0.9369	non-DMR
chr1	163219	163220	26	0.7282	non-DMR
chr1	163243	163244	28	0.7789	non-DMR
chr1	163263	163264	33	0.6612	non-DMR
chr1	163278	163279	29	0.808	non-DMR
chr1	163307	163308	22	0.7887	non-DMR
chr1	163357	163358	30	0.7684	non-DMR
chr1	163378	163379	32	0.6969	non-DMR
chr1	163405	163406	20	0.6353	non-DMR
chr1	163435	163436	30	0.6536	non-DMR
chr1	163535	163536	32	0.8469	non-DMR
chr1	163611	163612	26	0.7969	non-DMR
chr1	163661	163662	33	0.9428	non-DMR
chr1	163735	163736	25	0.7797	non-DMR
chr1	163794	163795	28	0.8312	non-DMR
chr1	163858	163859	28	0.7411	non-DMR
chr1	163937	163938	30	0.7616	non-DMR
chr1	163959	163960	25	0.8537	flank-DMR
chr1	163964	163965	31	0.8908	good-DMR
chr1	163980	163981	29	0.865	good-DMR
chr1	164008	164009	37	0.7776	good-DMR
chr1	164040	164041	26	0.7102	good-DMR
chr1	164073	164074	21	0.9319	good-DMR
chr1	164119	164120	29	0.7876	good-DMR
chr1	164169	164170	23	0.8982	good-DMR
chr1	164202	164203	30	0.8147	good-DMR
chr1	164232	164233	24	0.7422	good-DMR
chr1	164247	164248	26	0.8265	good-DMR
chr1	164271	164272	35	0.9214	good-DMR
chr1	164321	164322	30	0.6981	good-DMR
chr1	164340	164341	37	0.8155	good-DMR
chr1	164390	164391	27	0.8887	good-DMR
chr1	164406	164407	24	0.8632	good-DMR
chr1	164445	164446	26	0.9648	good-DMR
chr1	164479	164480	25	0.7128	good-DMR
chr1	164499	164500	27	0.8134	good-DMR
chr1	164514	164515	30	0.6756	good-DMR
chr1	164541	164542	28	0.7279	good-DMR
chr1	164637	164638	34	0.8295	good-DMR
chr1	164737	164738	29	0.684	good-DMR
chr1	164837	164838	32	0.9514	good-DMR
chr1	164888	164889	33	0.8869	good-DMR
chr1	164938	164939	21	0.8432	good-DMR
chr1	165038	165039	35	0.7569	good-DMR
chr1	165058	165059	30	0.9286	flank-DMR
chr1	165094	165095	28	0.7249	flank-DMR
chr1	165156	165157	33	0.837	flank-DMR
chr1	165172	165173	27	0.9417	flank-DMR
chr1	165288	165289	26	0.821	flank-DMR
chr1	165332	165333	23	0.9153	flank-DMR
chr1	165490	165491	35	0.8302	flank-DMR
chr1	165504	165505	26	0.6908	flank-DMR
chr1	165536	165537	39	0.8683	flank-DMR
chr1	165563	165564	30	0.5725	non-DMR
chr1	165612	165613	27	0.6837	non-DMR
chr1	165653	165654	32	0.7067	non-DMR
chr1	165703	165704	28	0.7324	non-DMR
chr1	165729	165730	30	0.701	non-DMR
chr1	165770	165771	27	0.6171	non-DMR
chr1	165820	165821	31	0.6189	non-DMR
chr1	165844	165845	34	0.5378	non-DMR
chr1	165884	165885	36	0.6533	non-DMR
chr1	165934	165935	35	0.612	non-DMR
chr1	165972	165973	25	0.6536	non-DMR
chr1	165988	165989	33	0.5498	non-DMR
chr1	166034	166035	24	0.5243	non-DMR
chr1	166066	166067	31	0.4811	non-DMR
chr1	166116	166117	31	0.5825	non-DMR
chr1	166216	166217	23	0.6505	non-DMR
chr1	166316	166317	36	0.6526	non-DMR
chr1	166416	166417	20	0.5994	non-DMR
chr1	166504	166505	28	0.6655	non-DMR
chr1	166536	166537	42	0.735	flank-DMR
chr1	166598	166599	28	0.655	flank-DMR
chr1	166616	166617	24	0.7796	non-DMR
chr1	166637	166638	24	0.8399	non-DMR
chr1	166673	166674	33	0.7731	non-DMR
chr1	166693	166694	37	0.8293	non-DMR
chr1	166734	166735	34	0.8288	non-DMR
chr1	166765	166766	40	0.8446	non-DMR
chr1	166813	166814	23	0.9358	non-DMR
chr1	166841	166842	25	0.8495	non-DMR
chr1	166879	166880	19	0.9148	non-DMR
chr1	166894	166895	35	0.7421	non-DMR
chr1	166909	166910	20	0.9563	non-DMR
chr1	166929	166930	34	0.9722	non-DMR
chr1	166964	166965	35	0.8721	non-DMR
chr1	166984	166985	28	0.6935	non-DMR
chr1	167027	167028	28	0.8559	non-DMR
chr1	167050	167051	30	0.9273	non-DMR
chr1	167126	167127	39	0.9866	non-DMR
chr1	167226	167227	25	0.7774	non-DMR
chr1	167303	167304	28	1.0	non-DMR
chr1	167403	167404	27	0.7564	non-DMR
chr1	167477	167478	33	0.8403	non-DMR
chr1	167529	167530	30	0.8708	flank-DMR
chr1	167562	167563	23	0.767	non-DMR
chr1	167600	167601	21	0.9554	non-DMR
chr1	167650	167651	25	1.0	non-DMR
chr1	167665	167666	30	0.9216	non-DMR
chr1	167681	167682	30	0.825	non-DMR
chr1	167712	167713	31	0.8187	non-DMR
chr1	167727	167728	40	0.7756	non-DMR
chr1	167758	167759	22	0.8409	non-DMR
chr1	167808	167809	33	0.9352	non-DMR
chr1	167839	167840	36	0.8705	non-DMR
chr1	167889	167890	19	0.9519	non-DMR
chr1	167925	167926	24	0.7865	non-DMR
chr1	167959	167960	29	0.9317	non-DMR
chr1	168009	168010	32	0.8192	non-DMR
chr1	168101	168102	25	0.7813	non-DMR
chr1	168201	168202	41	0.7591	non-DMR
chr1	168301	168302	32	0.9542	non-DMR
chr1	168395	168396	30	0.7943	flank-DMR
chr1	168401	168402	28	0.9252	flank-DMR
chr1	168406	168407	22	0.5565	good-DMR
chr1	168421	168422	23	0.6907	good-DMR
chr1	168442	168443	26	0.6019	good-DMR
chr1	168457	168458	28	0.7346	good-DMR
chr1	168507	168508	41	0.6466	good-DMR
chr1	168533	168534	29	0.7388	good-DMR
chr1	168564	168565	27	0.5843	good-DMR
chr1	168579	168580	24	0.5749	good-DMR
chr1	168598	168599	27	0.4774	good-DMR
chr1	168628	168629	34	0.685	good-DMR
chr1	168643	168644	40	0.487	good-DMR
chr1	168688	168689	22	0.5406	good-DMR
chr1	168720	168721	29	0.5588	good-DMR
chr1	168744	168745	29	0.3522	good-DMR
chr1	168773	168774	33	0.7096	good-DMR
chr1	168795	168796	34	0.4874	good-DMR
chr1	168810	168811	33	0.5227	good-DMR
chr1	168843	168844	31	0.5519	good-DMR
chr1	168858	168859	31	0.6017	good-DMR
chr1	168863	168864	32	0.5189	good-DMR
chr1	168963	168964	36	0.6764	good-DMR
chr1	169053	169054	33	0.6242	good-DMR
chr1	169153	169154	33	0.4717	good-DMR
chr1	169204	169205	29	0.5204	good-DMR
chr1	169254	169255	28	0.5135	good-DMR
chr1	169288	169289	22	0.571	flank-DMR
chr1	169336	169337	32	0.704	flank-DMR
chr1	169368	169369	19	0.6405	flank-DMR
chr1	169600	169601	31	0.5513	flank-DMR
chr1	169686	169687	37	0.3926	flank-DMR
chr1	169716	169717	30	0.5431	flank-DMR
chr1	169724	169725	21	0.6387	flank-DMR
chr1	169734	169735	23	0.7733	good-DMR
chr1	169777	169778	27	0.8852	good-DMR
chr1	169799	169800	31	0.8851	good-DMR
chr1	169849	169850	32	0.8852	good-DMR
chr1	169887	169888	22	0.9573	good-DMR
chr1	169920	169921	36	0.8907	good-DMR
chr1	169945	169946	33	0.9149	good-DMR
chr1	169978	169979	27	0.8231	good-DMR
chr1	170028	170029	25	0.8248	good-DMR
chr1	170043	170044	32	0.9054	good-DMR
chr1	170060	170061	30	0.8611	good-DMR
chr1	170110	170111	39	0.8718	good-DMR
chr1	170125	170126	23	0.8502	good-DMR
chr1	170139	170140	27	0.7873	good-DMR
chr1	170239	170240	35	0.9195	good-DMR
chr1	170339	170340	39	0.9049	good-DMR
chr1	170404	170405	27	0.8113	good-DMR
chr1	170504	170505	32	0.6864	good-DMR
chr1	170614	170615	20	0.8907	flank-DMR
chr1	170658	170659	21	0.832	flank-DMR
chr1	170766	170767	31	0.7808	flank-DMR
chr1	170778	170779	26	0.8258	flank-DMR
chr1	170830	170831	33	0.885	flank-DMR
chr1	170928	170929	38	0.8143	flank-DMR
chr1	170930	170931	36	0.7453	flank-DMR
chr1	170984	170985	39	0.9212	flank-DMR
chr1	171029	171030	33	0.8148	non-DMR
chr1	171054	171055	30	0.753	non-DMR
chr1	171082	171083	30	0.6846	non-DMR
chr1	171110	171111	35	0.4587	non-DMR
chr1	171152	171153	26	0.6526	non-DMR
chr1	171172	171173	29	0.5539	non-DMR
chr1	171196	171197	29	0.6247	non-DMR
chr1	171211	171212	25	0.6019	non-DMR
chr1	171229	171230	34	0.6986	non-DMR
chr1	171256	171257	29	0.6063	non-DMR
chr1	171280	171281	27	0.6359	non-DMR
chr1	171295	171296	32	0.7721	non-DMR
chr1	171334	171335	19	0.7175	non-DMR
chr1	171353	171354	33	0.6182	non-DMR
chr1	171368	171369	29	0.7124	non-DMR
chr1	171404	171405	25	0.7548	non-DMR
chr1	171450	171451	34	0.6563	non-DMR
chr1	171465	171466	25	0.6981	non-DMR
chr1	171507	171508	26	0.6625	non-DMR
chr1	171534	171535	29	0.6989	non-DMR
chr1	171541	171542	27	0.7167	non-DMR
chr1	171592	171593	42	0.7287	non-DMR
chr1	171683	171684	31	0.751	non-DMR
chr1	171778	171779	30	0.8292	non-DMR
chr1	171878	171879	28	0.6033	non-DMR
chr1	171978	171979	30	0.6648	non-DMR
chr1	172014	172015	17	0.7296	flank-DMR
chr1	172020	172021	26	0.767	sub-DMR
chr1	172070	172071	32	0.7436	sub-DMR
chr1	172110	172111	24	0.562	sub-DMR
chr1	172129	172130	37	0.7082	sub-DMR
chr1	172144	172145	33	0.6165	sub-DMR
chr1	172194	172195	25	0.8443	sub-DMR
chr1	172221	172222	33	0.8533	sub-DMR
chr1	172254	172255	25	0.8721	sub-DMR
chr1	172286	172287	32	0.882	sub-DMR
chr1	172326	172327	25	0.8229	sub-DMR
chr1	172341	172342	25	0.5733	sub-DMR
chr1	172376	172377	38	0.8139	sub-DMR
chr1	172397	172398	31	0.9102	sub-DMR
chr1	172423	172424	23	0.8258	sub-DMR
chr1	172446	172447	34	0.7386	sub-DMR
chr1	172466	172467	37	0.6097	sub-DMR
chr1	172481	172482	30	0.7787	sub-DMR
chr1	172503	172504	15	0.7437	sub-DMR
chr1	172540	172541	25	0.7572	sub-DMR
chr1	172573	172574	26	0.5955	sub-DMR
chr1	172673	172674	28	0.8881	sub-DMR
chr1	172723	172724	33	0.7635	sub-DMR
chr1	172823	172824	22	0.6904	sub-DMR
chr1	172923	172924	26	0.8381	sub-DMR
chr1	172975	172976	28	0.8067	sub-DMR
chr1	173025	173026	24	0.7777	sub-DMR
chr1	173125	173126	24	0.6551	sub-DMR
chr1	173195	173196	35	0.6692	flank-DMR
chr1	173267	173268	28	0.7368	flank-DMR
chr1	173289	173290	26	0.8911	flank-DMR
chr1	173299	173300	30	0.656	flank-DMR
chr1	173357	173358	34	0.7838	flank-DMR
chr1	173491	173492	36	0.6352	flank-DMR
chr1	173529	173530	25	0.6605	flank-DMR
chr1	173569	173570	35	0.6628	flank-DMR
chr1	173599	173600	29	0.7264	flank-DMR
chr1	173630	173631	27	0.28	non-DMR
chr1	173646	173647	27	0.2583	non-DMR
chr1	173666	173667	20	0.1192	non-DMR
chr1	173704	173705	23	0.0455	non-DMR
chr1	173735	173736	32	0.356	non-DMR
chr1	173767	173768	35	0.0479	non-DMR
chr1	173789	173790	33	0.138	non-DMR
chr1	173818	173819	38	0.1792	non-DMR
chr1	173857	173858	39	0.3062	non-DMR
chr1	173875	173876	22	0.2798	non-DMR
chr1	173907	173908	31	0.1928	non-DMR
chr1	173922	173923	27	0.1363	non-DMR
chr1	173972	173973	24	0.1332	non-DMR
chr1	174002	174003	25	0.0454	non-DMR
chr1	174052	174053	26	0.3131	non-DMR
chr1	174066	174067	29	0.3266	non-DMR
chr1	174166	174167	19	0.3	non-DMR
chr1	174255	174256	40	0.2679	non-DMR
chr1	174332	174333	23	0.0658	non-DMR
chr1	174432	174433	27	0.1184	non-DMR
chr1	174496	174497	41	0.2615	flank-DMR
chr1	174498	174499	23	0.3201	flank-DMR
chr1	174503	174504	41	0.8281	good-DMR
chr1	174537	174538	36	0.7682	good-DMR
chr1	174579	174580	24	0.5621	good-DMR
chr1	174595	174596	31	0.7357	good-DMR
chr1	174628	174629	30	0.7092	good-DMR
chr1	174678	174679	30	0.7994	good-DMR
chr1	174696	174697	30	0.8067	good-DMR
chr1	174714	174715	29	0.8439	good-DMR
chr1	174748	174749	29	0.7295	good-DMR
chr1	174763	174764	28	0.5539	good-DMR
chr1	174796	174797	24	0.7401	good-DMR
chr1	174824	174825	34	0.8	good-DMR
chr1	174874	174875	23	0.8379	good-DMR
chr1	174919	174920	27	0.7212	good-DMR
chr1	174957	174958	29	0.7042	good-DMR
chr1	174995	174996	32	0.5649	good-DMR
chr1	175011	175012	31	0.7212	good-DMR
chr1	175014	175015	34	0.6981	good-DMR
chr1	175114	175115	32	0.8231	good-DMR
chr1	175191	175192	27	0.7959	good-DMR
chr1	175241	175242	34	0.6574	good-DMR
chr1	175331	175332	31	0.7675	good-DMR
chr1	175431	175432	30	0.6078	good-DMR
chr1	175517	175518	24	0.7909	flank-DMR
chr1	175519	175520	32	0.6166	flank-DMR
chr1	175609	175610	27	0.8358	flank-DMR
chr1	175703	175704	43	0.6841	flank-DMR
chr1	175721	175722	29	0.7857	flank-DMR
chr1	175727	175728	29	0.8098	flank-DMR
chr1	175871	175872	27	0.8473	flank-DMR
chr1	175921	175922	26	0.7942	flank-DMR
chr1	175933	175934	31	0.709	non-DMR
chr1	175964	175965	30	0.7747	non-DMR
chr1	175979	175980	28	0.6739	non-DMR
chr1	176000	176001	37	0.5638	non-DMR
chr1	176029	176030	30	0.5923	non-DMR
chr1	176052	176053	33	0.7301	non-DMR
chr1	176102	176103	31	0.7031	non-DMR
chr1	176152	176153	34	0.5745	non-DMR
chr1	176177	176178	25	0.6091	non-DMR
chr1	176209	176210	24	0.7522	non-DMR
chr1	176224	176225	24	0.7949	non-DMR
chr1	176253	176254	28	0.6619	non-DMR
chr1	176303	176304	38	0.6454	non-DMR
chr1	176325	176326	33	0.6003	non-DMR
chr1	176351	176352	24	0.6359	non-DMR
chr1	176366	176367	35	0.7186	non-DMR
chr1	176389	176390	37	0.6875	non-DMR
chr1	176404	176405	25	0.7258	non-DMR
chr1	176419	176420	24	0.7465	non-DMR
chr1	176469	176470	25	0.6067	non-DMR
chr1	176478	176479	33	0.7547	non-DMR
chr1	176578	176579	30	0.7634	non-DMR
chr1	176654	176655	30	0.7397	non-DMR
chr1	176723	176724	23	0.7352	non-DMR
chr1	176823	176824	30	0.636	non-DMR
chr1	176923	176924	27	0.5433	non-DMR
chr1	176977	176978	22	0.6234	non-DMR
chr1	177003	177004	21	0.6203	flank-DMR
chr1	177067	177068	35	0.6947	flank-DMR
chr1	177091	177092	26	0.1326	non-DMR
chr1	177126	177127	21	0.1533	non-DMR
chr1	177147	177148	35	0.1028	non-DMR
chr1	177197	177198	32	0.263	non-DMR
chr1	177216	177217	30	0.0941	non-DMR
chr1	177250	177251	27	0.022	non-DMR
chr1	177268	177269	33	0.1659	non-DMR
chr1	177286	177287	28	0.0	non-DMR
chr1	177301	177302	43	0.086	non-DMR
chr1	177336	177337	21	0.1875	non-DMR
chr1	177357	177358	18	0.032	non-DMR
chr1	177379	177380	30	0.0719	non-DMR
chr1	177416	177417	28	0.1973	non-DMR
chr1	177466	177467	33	0.0759	non-DMR
chr1	177496	177497	28	0.2034	non-DMR
chr1	177523	177524	33	0.1321	non-DMR
chr1	177551	177552	27	0.0348	non-DMR
chr1	177584	177585	25	0.0464	non-DMR
chr1	177618	177619	33	0.0794	non-DMR
chr1	177632	177633	28	0.0082	non-DMR
chr1	177690	177691	32	0.0877	non-DMR
chr1	177740	177741	29	0.0369	non-DMR
chr1	177806	177807	34	0.1731	non-DMR
chr1	177884	177885	20	0.0634	non-DMR
chr1	177934	177935	23	0.2114	non-DMR
chr1	178034	178035	19	0.1402	non-DMR
chr1	178134	178135	21	0.0316	non-DMR
chr1	178222	178223	25	0.1483	flank-DMR
chr1	178266	178267	33	0.0273	non-DMR
chr1	178290	178291	28	0.0747	non-DMR
chr1	178305	178306	32	0.0406	non-DMR
chr1	178328	178329	25	0.015	non-DMR
chr1	178361	178362	30	0.0702	non-DMR
chr1	178403	178404	23	0.1291	non-DMR
chr1	178423	178424	31	0.0	non-DMR
chr1	178455	178456	28	0.2682	non-DMR
chr1	178479	178480	30	0.0851	non-DMR
chr1	178517	178518	24	0.1089	non-DMR
chr1	178543	178544	29	0.2388	non-DMR
chr1	178581	178582	28	0.1549	non-DMR
chr1	178609	178610	25	0.1132	non-DMR
chr1	178658	178659	33	0.0	non-DMR
chr1	178706	178707	38	0.0364	non-DMR
chr1	178756	178757	35	0.0183	non-DMR
chr1	178855	178856	33	0.1783	non-DMR
chr1	178926	178927	28	0.0677	non-DMR
chr1	179026	179027	28	0.0	non-DMR
chr1	179076	179077	31	0.0803	non-DMR
chr1	179082	179083	26	0.1336	flank-DMR
