chr	start	end	coverage	methylation_level
chr1	153379	153380	32	0.1289	non-DMR
chr1	153405	153406	25	0.1086	non-DMR
chr1	153437	153438	28	0.0816	non-DMR
chr1	153478	153479	22	0.15	non-DMR
chr1	153508	153509	24	0.1829	non-DMR
chr1	153523	153524	34	0.0305	non-DMR
chr1	153573	153574	23	0.0405	non-DMR
chr1	153588	153589	26	0.0557	non-DMR
chr1	153602	153603	23	0.1573	non-DMR
chr1	153681	153682	32	0.0	non-DMR
chr1	153778	153779	24	0.2063	non-DMR
chr1	153828	153829	23	0.2182	non-DMR
chr1	153928	153929	28	0.0839	non-DMR
chr1	154028	154029	40	0.0966	non-DMR
chr1	154058	154059	31	0.0516	flank-DMR
chr1	154063	154064	37	0.5773	good-DMR
chr1	154086	154087	24	0.3548	good-DMR
chr1	154128	154129	31	0.3704	good-DMR
chr1	154178	154179	28	0.391	good-DMR
chr1	154198	154199	30	0.3771	good-DMR
chr1	154213	154214	29	0.4871	good-DMR
chr1	154244	154245	32	0.4525	good-DMR
chr1	154282	154283	35	0.4888	good-DMR
chr1	154301	154302	23	0.4755	good-DMR
chr1	154329	154330	30	0.4418	good-DMR
chr1	154349	154350	22	0.5451	good-DMR
chr1	154364	154365	26	0.4736	good-DMR
chr1	154398	154399	34	0.4444	good-DMR
chr1	154428	154429	40	0.5809	good-DMR
chr1	154445	154446	31	0.4538	good-DMR
chr1	154464	154465	23	0.5537	good-DMR
chr1	154489	154490	28	0.3397	good-DMR
chr1	154517	154518	30	0.3731	good-DMR
chr1	154532	154533	41	0.5818	good-DMR
chr1	154538	154539	24	0.4842	good-DMR
chr1	154638	154639	30	0.5021	good-DMR
chr1	154738	154739	39	0.5244	good-DMR
chr1	154818	154819	47	0.4055	good-DMR
chr1	154918	154919	33	0.4224	good-DMR
chr1	155006	155007	35	0.3363	good-DMR
chr1	155170	155171	29	0.1864	flank-DMR
chr1	155178	155179	32	0.067	flank-DMR
chr1	155190	155191	32	0.1693	flank-DMR
chr1	155196	155197	24	0.1728	flank-DMR
chr1	155214	155215	25	0.0	flank-DMR
chr1	155239	155240	35	0.7981	non-DMR
chr1	155281	155282	22	0.8172	non-DMR
chr1	155309	155310	23	0.7045	non-DMR
chr1	155359	155360	25	0.9411	non-DMR
chr1	155374	155375	35	0.7798	non-DMR
chr1	155389	155390	37	0.7682	non-DMR
chr1	155431	155432	32	0.7706	non-DMR
chr1	155446	155447	29	0.7141	non-DMR
chr1	155479	155480	34	0.8804	non-DMR
chr1	155503	155504	31	0.6793	non-DMR
chr1	155553	155554	30	0.9966	non-DMR
chr1	155584	155585	24	0.9265	non-DMR
chr1	155607	155608	27	0.8099	non-DMR
chr1	155657	155658	27	0.6616	non-DMR
chr1	155698	155699	30	0.8483	non-DMR
chr1	155715	155716	18	0.8525	non-DMR
chr1	155727	155728	28	0.7133	non-DMR
chr1	155827	155828	29	0.7735	non-DMR
chr1	155927	155928	41	0.7415	non-DMR
chr1	156027	156028	34	0.712	non-DMR
chr1	156127	156128	30	0.8573	non-DMR
chr1	156133	156134	23	0.722	flank-DMR
chr1	156171	156172	26	0.8602	flank-DMR
chr1	156218	156219	24	0.678	non-DMR
chr1	156248	156249	34	0.7043	non-DMR
chr1	156271	156272	43	0.7471	non-DMR
chr1	156287	156288	29	0.6627	non-DMR
chr1	156334	156335	25	0.5507	non-DMR
chr1	156384	156385	33	0.5779	non-DMR
chr1	156401	156402	25	0.7851	non-DMR
chr1	156451	156452	22	0.5961	non-DMR
chr1	156485	156486	30	0.5873	non-DMR
chr1	156530	156531	30	0.6204	non-DMR
chr1	156580	156581	34	0.6857	non-DMR
chr1	156596	156597	32	0.793	non-DMR
chr1	156614	156615	31	0.7383	non-DMR
chr1	156641	156642	23	0.7389	non-DMR
chr1	156661	156662	26	0.6551	non-DMR
chr1	156682	156683	38	0.6238	non-DMR
chr1	156724	156725	27	0.468	non-DMR
chr1	156824	156825	26	0.448	non-DMR
chr1	156924	156925	34	0.6242	non-DMR
chr1	157024	157025	28	0.7865	non-DMR
chr1	157095	157096	39	0.7415	non-DMR
chr1	157195	157196	34	0.6673	non-DMR
chr1	157227	157228	26	0.6341	flank-DMR
chr1	157251	157252	35	0.6761	flank-DMR
chr1	157281	157282	27	0.8006	non-DMR
chr1	157319	157320	29	0.5329	non-DMR
chr1	157338	157339	33	0.7575	non-DMR
chr1	157354	157355	17	0.7614	non-DMR
chr1	157383	157384	29	0.7717	non-DMR
chr1	157410	157411	32	0.6638	non-DMR
chr1	157447	157448	27	0.6262	non-DMR
chr1	157462	157463	35	0.6701	non-DMR
chr1	157489	157490	35	0.5865	non-DMR
chr1	157508	157509	27	0.6757	non-DMR
chr1	157595	157596	30	0.7352	non-DMR
chr1	157618	157619	34	0.6855	non-DMR
chr1	157668	157669	27	0.664	non-DMR
chr1	157692	157693	27	0.6735	non-DMR
chr1	157720	157721	36	0.6717	non-DMR
chr1	157754	157755	31	0.6239	non-DMR
chr1	157801	157802	30	0.8208	non-DMR
chr1	157831	157832	31	0.7101	non-DMR
chr1	157847	157848	30	0.558	non-DMR
chr1	157926	157927	29	0.6011	non-DMR
chr1	157982	157983	24	0.6514	non-DMR
chr1	158082	158083	29	0.5537	non-DMR
chr1	158165	158166	37	0.7725	non-DMR
chr1	158265	158266	36	0.6807	non-DMR
chr1	158365	158366	38	0.7892	non-DMR
chr1	158419	158420	33	0.85	flank-DMR
chr1	158433	158434	39	0.6186	inconsistent-DMR
chr1	158448	158449	23	0.8108	inconsistent-DMR
chr1	158464	158465	28	0.8587	inconsistent-DMR
chr1	158489	158490	36	0.6838	inconsistent-DMR
chr1	158539	158540	22	0.6422	inconsistent-DMR
chr1	158570	158571	31	0.6877	inconsistent-DMR
chr1	158611	158612	24	0.9612	inconsistent-DMR
chr1	158640	158641	38	0.7086	inconsistent-DMR
chr1	158661	158662	26	0.8153	inconsistent-DMR
chr1	158686	158687	27	0.6487	inconsistent-DMR
chr1	158707	158708	31	0.7399	inconsistent-DMR
chr1	158724	158725	30	0.5662	inconsistent-DMR
chr1	158767	158768	25	0.6877	inconsistent-DMR
chr1	158793	158794	33	0.7968	inconsistent-DMR
chr1	158812	158813	29	0.5879	inconsistent-DMR
chr1	158845	158846	34	0.762	inconsistent-DMR
chr1	158886	158887	24	0.741	inconsistent-DMR
chr1	158946	158947	27	0.6309	inconsistent-DMR
chr1	159046	159047	30	0.7532	inconsistent-DMR
chr1	159146	159147	27	0.7956	inconsistent-DMR
chr1	159246	159247	33	0.5653	inconsistent-DMR
chr1	159393	159394	29	0.7249	flank-DMR
chr1	159405	159406	30	0.8667	flank-DMR
chr1	159419	159420	22	0.7822	inconsistent-DMR
chr1	159435	159436	29	0.6838	inconsistent-DMR
chr1	159450	159451	33	0.7312	inconsistent-DMR
chr1	159466	159467	33	0.6925	inconsistent-DMR
chr1	159484	159485	24	0.9174	inconsistent-DMR
chr1	159503	159504	27	0.6053	inconsistent-DMR
chr1	159542	159543	29	0.6984	inconsistent-DMR
chr1	159590	159591	34	0.8175	inconsistent-DMR
chr1	159608	159609	24	0.766	inconsistent-DMR
chr1	159623	159624	36	0.9762	inconsistent-DMR
chr1	159668	159669	23	0.6398	inconsistent-DMR
chr1	159717	159718	31	0.5618	inconsistent-DMR
chr1	159767	159768	28	0.6471	inconsistent-DMR
chr1	159788	159789	34	0.7534	inconsistent-DMR
chr1	159805	159806	36	0.766	inconsistent-DMR
chr1	159851	159852	33	0.5545	inconsistent-DMR
chr1	159901	159902	32	0.6489	inconsistent-DMR
chr1	159932	159933	26	0.6828	inconsistent-DMR
chr1	159982	159983	30	0.8812	inconsistent-DMR
chr1	159984	159985	34	0.8218	inconsistent-DMR
chr1	160064	160065	29	0.9082	inconsistent-DMR
chr1	160164	160165	32	0.5792	inconsistent-DMR
chr1	160264	160265	20	0.6208	inconsistent-DMR
chr1	160364	160365	26	0.4877	inconsistent-DMR
chr1	160420	160421	24	0.8456	inconsistent-DMR
chr1	160498	160499	30	0.4426	inconsistent-DMR
chr1	160548	160549	29	0.4335	inconsistent-DMR
chr1	160609	160610	20	0.6062	flank-DMR
chr1	160625	160626	34	0.1135	non-DMR
chr1	160640	160641	35	0.1391	non-DMR
chr1	160689	160690	28	0.0922	non-DMR
chr1	160739	160740	28	0.1027	non-DMR
chr1	160758	160759	29	0.219	non-DMR
chr1	160777	160778	25	0.1696	non-DMR
chr1	160795	160796	29	0.1761	non-DMR
chr1	160832	160833	33	0.114	non-DMR
chr1	160882	160883	26	0.2104	non-DMR
chr1	160897	160898	24	0.097	non-DMR
chr1	160915	160916	25	0.1069	non-DMR
chr1	160939	160940	35	0.0946	non-DMR
chr1	160971	160972	33	0.1554	non-DMR
chr1	161001	161002	21	0.1191	non-DMR
chr1	161033	161034	32	0.2334	non-DMR
chr1	161049	161050	32	0.1169	non-DMR
chr1	161069	161070	37	0.1518	non-DMR
chr1	161099	161100	27	0.2256	non-DMR
chr1	161145	161146	38	0.1164	non-DMR
chr1	161163	161164	31	0.1571	non-DMR
chr1	161196	161197	37	0.0	non-DMR
chr1	161218	161219	34	0.1221	non-DMR
chr1	161234	161235	34	0.0286	non-DMR
chr1	161249	161250	35	0.0078	non-DMR
chr1	161349	161350	22	0.2037	non-DMR
chr1	161417	161418	34	0.2278	non-DMR
chr1	161517	161518	39	0.0782	non-DMR
chr1	161567	161568	36	0.0599	non-DMR
chr1	161667	161668	20	0.1223	non-DMR
chr1	161762	161763	30	0.0798	non-DMR
chr1	161862	161863	27	0.0094	non-DMR
chr1	161872	161873	31	0.0418	flank-DMR
chr1	161884	161885	27	0.1764	flank-DMR
chr1	161929	161930	36	0.1983	non-DMR
chr1	161979	161980	29	0.0671	non-DMR
chr1	162000	162001	29	0.3305	non-DMR
chr1	162031	162032	31	0.2693	non-DMR
chr1	162081	162082	33	0.2476	non-DMR
chr1	162118	162119	30	0.2999	non-DMR
chr1	162158	162159	34	0.1269	non-DMR
chr1	162187	162188	29	0.26	non-DMR
chr1	162211	162212	38	0.2699	non-DMR
chr1	162246	162247	27	0.2315	non-DMR
chr1	162278	162279	17	0.2218	non-DMR
chr1	162318	162319	31	0.2929	non-DMR
chr1	162368	162369	24	0.3865	non-DMR
chr1	162380	162381	29	0.3904	non-DMR
chr1	162453	162454	26	0.2163	non-DMR
chr1	162513	162514	28	0.0707	non-DMR
chr1	162613	162614	34	0.2048	non-DMR
chr1	162713	162714	30	0.1879	non-DMR
chr1	162794	162795	34	0.2824	non-DMR
chr1	162878	162879	26	0.0711	flank-DMR
chr1	162904	162905	24	0.8168	non-DMR
chr1	162945	162946	28	0.7134	non-DMR
chr1	162962	162963	27	0.709	non-DMR
chr1	162979	162980	31	0.7617	non-DMR
chr1	163019	163020	40	0.5351	non-DMR
chr1	163039	163040	36	0.7785	non-DMR
chr1	163089	163090	34	0.9106	non-DMR
chr1	163115	163116	36	0.7237	non-DMR
chr1	163161	163162	30	0.7689	non-DMR
chr1	163182	163183	30	0.9015	non-DMR
chr1	163204	163205	35	0.8437	non-DMR
chr1	163219	163220	33	0.6823	non-DMR
chr1	163243	163244	31	0.7199	non-DMR
chr1	163263	163264	32	0.5997	non-DMR
chr1	163278	163279	32	0.7133	non-DMR
chr1	163307	163308	28	0.7927	non-DMR
chr1	163357	163358	33	0.6914	non-DMR
chr1	163378	163379	30	0.633	non-DMR
chr1	163405	163406	27	0.6611	non-DMR
chr1	163435	163436	28	0.66	non-DMR
chr1	163535	163536	28	0.8762	non-DMR
chr1	163611	163612	27	0.7128	non-DMR
chr1	163661	163662	29	0.8349	non-DMR
chr1	163735	163736	25	0.8505	non-DMR
chr1	163794	163795	24	0.7098	non-DMR
chr1	163858	163859	37	0.764	non-DMR
chr1	163937	163938	36	0.6587	non-DMR
chr1	163959	163960	26	0.8906	flank-DMR
chr1	163964	163965	26	0.4483	good-DMR
chr1	163980	163981	24	0.4291	good-DMR
chr1	164008	164009	19	0.4907	good-DMR
chr1	164040	164041	23	0.4546	good-DMR
chr1	164073	164074	24	0.5197	good-DMR
chr1	164119	164120	29	0.4762	good-DMR
chr1	164169	164170	31	0.5279	good-DMR
chr1	164202	164203	34	0.5754	good-DMR
chr1	164232	164233	21	0.4391	good-DMR
chr1	164247	164248	24	0.4242	good-DMR
chr1	164271	164272	32	0.5052	good-DMR
chr1	164321	164322	32	0.3247	good-DMR
chr1	164340	164341	20	0.3879	good-DMR
chr1	164390	164391	29	0.5374	good-DMR
chr1	164406	164407	24	0.464	good-DMR
chr1	164445	164446	31	0.5677	good-DMR
chr1	164479	164480	31	0.361	good-DMR
chr1	164499	164500	27	0.3736	good-DMR
chr1	164514	164515	32	0.357	good-DMR
chr1	164541	164542	33	0.4245	good-DMR
chr1	164637	164638	29	0.5013	good-DMR
chr1	164737	164738	36	0.375	good-DMR
chr1	164837	164838	25	0.4577	good-DMR
chr1	164888	164889	17	0.5356	good-DMR
chr1	164938	164939	39	0.5331	good-DMR
chr1	165038	165039	27	0.3557	good-DMR
chr1	165058	165059	32	0.9983	flank-DMR
chr1	165094	165095	32	0.7755	flank-DMR
chr1	165156	165157	27	0.9124	flank-DMR
chr1	165172	165173	22	0.8926	flank-DMR
chr1	165288	165289	24	0.9474	flank-DMR
chr1	165332	165333	31	0.9986	flank-DMR
chr1	165490	165491	23	0.6655	flank-DMR
chr1	165504	165505	34	0.8702	flank-DMR
chr1	165536	165537	30	0.7687	flank-DMR
chr1	165563	165564	26	0.5447	non-DMR
chr1	165612	165613	27	0.6166	non-DMR
chr1	165653	165654	20	0.6532	non-DMR
chr1	165703	165704	31	0.6346	non-DMR
chr1	165729	165730	30	0.6527	non-DMR
chr1	165770	165771	26	0.4528	non-DMR
chr1	165820	165821	32	0.6449	non-DMR
chr1	165844	165845	39	0.503	non-DMR
chr1	165884	165885	31	0.6577	non-DMR
chr1	165934	165935	31	0.5907	non-DMR
chr1	165972	165973	34	0.5567	non-DMR
chr1	165988	165989	29	0.4947	non-DMR
chr1	166034	166035	27	0.4092	non-DMR
chr1	166066	166067	35	0.4772	non-DMR
chr1	166116	166117	30	0.4798	non-DMR
chr1	166216	166217	22	0.6459	non-DMR
chr1	166316	166317	23	0.5377	non-DMR
chr1	166416	166417	29	0.5575	non-DMR
chr1	166504	166505	32	0.6535	non-DMR
chr1	166536	166537	36	0.7578	flank-DMR
chr1	166598	166599	39	0.5702	flank-DMR
chr1	166616	166617	31	0.7259	non-DMR
chr1	166637	166638	31	0.8139	non-DMR
chr1	166673	166674	29	0.787	non-DMR
chr1	166693	166694	32	0.7666	non-DMR
chr1	166734	166735	30	0.8482	non-DMR
chr1	166765	166766	30	0.7156	non-DMR
chr1	166813	166814	30	0.9452	non-DMR
chr1	166841	166842	27	0.8793	non-DMR
chr1	166879	166880	34	0.8307	non-DMR
chr1	166894	166895	31	0.8175	non-DMR
chr1	166909	166910	35	0.8099	non-DMR
chr1	166929	166930	37	0.8442	non-DMR
chr1	166964	166965	27	0.8934	non-DMR
chr1	166984	166985	32	0.7088	non-DMR
chr1	167027	167028	38	0.921	non-DMR
chr1	167050	167051	22	0.9421	non-DMR
chr1	167126	167127	24	0.946	non-DMR
chr1	167226	167227	37	0.8168	non-DMR
chr1	167303	167304	29	0.8959	non-DMR
chr1	167403	167404	31	0.7653	non-DMR
chr1	167477	167478	35	0.7437	non-DMR
chr1	167529	167530	26	0.9946	flank-DMR
chr1	167562	167563	28	0.657	non-DMR
chr1	167600	167601	30	0.9368	non-DMR
chr1	167650	167651	38	0.8602	non-DMR
chr1	167665	167666	43	0.8619	non-DMR
chr1	167681	167682	31	0.8534	non-DMR
chr1	167712	167713	27	0.8999	non-DMR
chr1	167727	167728	36	0.8274	non-DMR
chr1	167758	167759	31	0.7279	non-DMR
chr1	167808	167809	29	0.8378	non-DMR
chr1	167839	167840	31	0.8585	non-DMR
chr1	167889	167890	25	0.9933	non-DMR
chr1	167925	167926	39	0.7781	non-DMR
chr1	167959	167960	30	0.8402	non-DMR
chr1	168009	168010	26	0.849	non-DMR
chr1	168101	168102	27	0.7958	non-DMR
chr1	168201	168202	23	0.7152	non-DMR
chr1	168301	168302	31	0.9649	non-DMR
chr1	168395	168396	28	0.7963	flank-DMR
chr1	168401	168402	32	0.8607	flank-DMR
chr1	168406	168407	35	0.2375	good-DMR
chr1	168421	168422	25	0.3873	good-DMR
chr1	168442	168443	28	0.3454	good-DMR
chr1	168457	168458	25	0.5214	good-DMR
chr1	168507	168508	34	0.4284	good-DMR
chr1	168533	168534	24	0.4474	good-DMR
chr1	168564	168565	27	0.3033	good-DMR
chr1	168579	168580	39	0.3459	good-DMR
chr1	168598	168599	32	0.3518	good-DMR
chr1	168628	168629	27	0.3843	good-DMR
chr1	168643	168644	29	0.205	good-DMR
chr1	168688	168689	35	0.369	good-DMR
chr1	168720	168721	40	0.398	good-DMR
chr1	168744	168745	24	0.2688	good-DMR
chr1	168773	168774	23	0.6002	good-DMR
chr1	168795	168796	25	0.2827	good-DMR
chr1	168810	168811	34	0.2969	good-DMR
chr1	168843	168844	31	0.3738	good-DMR
chr1	168858	168859	34	0.4278	good-DMR
chr1	168863	168864	26	0.382	good-DMR
chr1	168963	168964	32	0.3854	good-DMR
chr1	169053	169054	18	0.4286	good-DMR
chr1	169153	169154	31	0.4266	good-DMR
chr1	169204	169205	36	0.4068	good-DMR
chr1	169254	169255	36	0.2772	good-DMR
chr1	169288	169289	30	0.5295	flank-DMR
chr1	169336	169337	37	0.6895	flank-DMR
chr1	169368	169369	26	0.5789	flank-DMR
chr1	169600	169601	20	0.451	flank-DMR
chr1	169686	169687	26	0.5351	flank-DMR
chr1	169716	169717	39	0.4239	flank-DMR
chr1	169724	169725	26	0.6606	flank-DMR
chr1	169734	169735	33	0.5446	good-DMR
chr1	169777	169778	17	0.7063	good-DMR
chr1	169799	169800	31	0.669	good-DMR
chr1	169849	169850	25	0.7753	good-DMR
chr1	169887	169888	24	0.8177	good-DMR
chr1	169920	169921	27	0.6154	good-DMR
chr1	169945	169946	33	0.7363	good-DMR
chr1	169978	169979	26	0.6429	good-DMR
chr1	170028	170029	26	0.6727	good-DMR
chr1	170043	170044	40	0.7003	good-DMR
chr1	170060	170061	34	0.5863	good-DMR
chr1	170110	170111	24	0.7104	good-DMR
chr1	170125	170126	20	0.6564	good-DMR
chr1	170139	170140	35	0.6371	good-DMR
chr1	170239	170240	28	0.7988	good-DMR
chr1	170339	170340	29	0.6586	good-DMR
chr1	170404	170405	26	0.64	good-DMR
chr1	170504	170505	29	0.426	good-DMR
chr1	170614	170615	31	0.8325	flank-DMR
chr1	170658	170659	30	0.9133	flank-DMR
chr1	170766	170767	21	0.7846	flank-DMR
chr1	170778	170779	34	0.8096	flank-DMR
chr1	170830	170831	32	0.8551	flank-DMR
chr1	170928	170929	36	0.835	flank-DMR
chr1	170930	170931	19	0.757	flank-DMR
chr1	170984	170985	28	0.9993	flank-DMR
chr1	171029	171030	28	0.808	non-DMR
chr1	171054	171055	23	0.6135	non-DMR
chr1	171082	171083	32	0.7284	non-DMR
chr1	171110	171111	27	0.5458	non-DMR
chr1	171152	171153	30	0.608	non-DMR
chr1	171172	171173	29	0.5661	non-DMR
chr1	171196	171197	30	0.7137	non-DMR
chr1	171211	171212	31	0.5452	non-DMR
chr1	171229	171230	31	0.6844	non-DMR
chr1	171256	171257	34	0.5552	non-DMR
chr1	171280	171281	28	0.7633	non-DMR
chr1	171295	171296	28	0.7647	non-DMR
chr1	171334	171335	34	0.699	non-DMR
chr1	171353	171354	27	0.5199	non-DMR
chr1	171368	171369	26	0.6512	non-DMR
chr1	171404	171405	19	0.7519	non-DMR
chr1	171450	171451	32	0.6344	non-DMR
chr1	171465	171466	22	0.5479	non-DMR
chr1	171507	171508	34	0.6977	non-DMR
chr1	171534	171535	36	0.6509	non-DMR
chr1	171541	171542	33	0.7628	non-DMR
chr1	171592	171593	30	0.7724	non-DMR
chr1	171683	171684	23	0.725	non-DMR
chr1	171778	171779	30	0.743	non-DMR
chr1	171878	171879	33	0.5938	non-DMR
chr1	171978	171979	32	0.4739	non-DMR
chr1	172014	172015	32	0.7047	flank-DMR
chr1	172020	172021	28	0.8384	sub-DMR
chr1	172070	172071	32	0.6508	sub-DMR
chr1	172110	172111	24	0.6436	sub-DMR
chr1	172129	172130	29	0.6826	sub-DMR
chr1	172144	172145	30	0.6171	sub-DMR
chr1	172194	172195	34	0.7455	sub-DMR
chr1	172221	172222	38	0.8767	sub-DMR
chr1	172254	172255	26	0.4111	sub-DMR
chr1	172286	172287	32	0.5537	sub-DMR
chr1	172326	172327	35	0.4013	sub-DMR
chr1	172341	172342	24	0.3939	sub-DMR
chr1	172376	172377	37	0.3931	sub-DMR
chr1	172397	172398	29	0.5959	sub-DMR
chr1	172423	172424	32	0.6347	sub-DMR
chr1	172446	172447	22	0.4947	sub-DMR
chr1	172466	172467	24	0.6664	sub-DMR
chr1	172481	172482	34	0.7607	sub-DMR
chr1	172503	172504	26	0.634	sub-DMR
chr1	172540	172541	36	0.6739	sub-DMR
chr1	172573	172574	32	0.7097	sub-DMR
chr1	172673	172674	21	0.806	sub-DMR
chr1	172723	172724	32	0.808	sub-DMR
chr1	172823	172824	31	0.7361	sub-DMR
chr1	172923	172924	31	0.8762	sub-DMR
chr1	172975	172976	29	0.7393	sub-DMR
chr1	173025	173026	23	0.7799	sub-DMR
chr1	173125	173126	28	0.6989	sub-DMR
chr1	173195	173196	28	0.7483	flank-DMR
chr1	173267	173268	25	0.8632	flank-DMR
chr1	173289	173290	26	0.8055	flank-DMR
chr1	173299	173300	41	0.6658	flank-DMR
chr1	173357	173358	24	0.7484	flank-DMR
chr1	173491	173492	30	0.5488	flank-DMR
chr1	173529	173530	23	0.733	flank-DMR
chr1	173569	173570	27	0.5597	flank-DMR
chr1	173599	173600	33	0.7261	flank-DMR
chr1	173630	173631	38	0.2254	non-DMR
chr1	173646	173647	27	0.0838	non-DMR
chr1	173666	173667	27	0.1927	non-DMR
chr1	173704	173705	18	0.1192	non-DMR
chr1	173735	173736	38	0.2985	non-DMR
chr1	173767	173768	27	0.1769	non-DMR
chr1	173789	173790	28	0.2511	non-DMR
chr1	173818	173819	26	0.1779	non-DMR
chr1	173857	173858	28	0.3697	non-DMR
chr1	173875	173876	35	0.3624	non-DMR
chr1	173907	173908	30	0.2325	non-DMR
chr1	173922	173923	26	0.1616	non-DMR
chr1	173972	173973	33	0.1474	non-DMR
chr1	174002	174003	34	0.1424	non-DMR
chr1	174052	174053	27	0.3562	non-DMR
chr1	174066	174067	29	0.3406	non-DMR
chr1	174166	174167	24	0.2874	non-DMR
chr1	174255	174256	30	0.1388	non-DMR
chr1	174332	174333	30	0.1204	non-DMR
chr1	174432	174433	32	0.1228	non-DMR
chr1	174496	174497	25	0.3207	flank-DMR
chr1	174498	174499	35	0.2513	flank-DMR
chr1	174503	174504	28	0.6181	good-DMR
chr1	174537	174538	28	0.6236	good-DMR
chr1	174579	174580	30	0.3621	good-DMR
chr1	174595	174596	29	0.5032	good-DMR
chr1	174628	174629	34	0.6852	good-DMR
chr1	174678	174679	25	0.479	good-DMR
chr1	174696	174697	20	0.4936	good-DMR
chr1	174714	174715	28	0.6226	good-DMR
chr1	174748	174749	31	0.4199	good-DMR
chr1	174763	174764	28	0.3467	good-DMR
chr1	174796	174797	23	0.4941	good-DMR
chr1	174824	174825	34	0.515	good-DMR
chr1	174874	174875	24	0.5216	good-DMR
chr1	174919	174920	28	0.4666	good-DMR
chr1	174957	174958	35	0.3927	good-DMR
chr1	174995	174996	36	0.3506	good-DMR
chr1	175011	175012	29	0.493	good-DMR
chr1	175014	175015	37	0.457	good-DMR
chr1	175114	175115	28	0.6152	good-DMR
chr1	175191	175192	33	0.5346	good-DMR
chr1	175241	175242	36	0.4322	good-DMR
chr1	175331	175332	24	0.6506	good-DMR
chr1	175431	175432	26	0.3105	good-DMR
chr1	175517	175518	34	0.8359	flank-DMR
chr1	175519	175520	24	0.7214	flank-DMR
chr1	175609	175610	26	0.618	flank-DMR
chr1	175703	175704	29	0.6372	flank-DMR
chr1	175721	175722	31	0.7598	flank-DMR
chr1	175727	175728	29	0.6778	flank-DMR
chr1	175871	175872	31	0.8504	flank-DMR
chr1	175921	175922	32	0.8242	flank-DMR
chr1	175933	175934	26	0.5203	non-DMR
chr1	175964	175965	18	0.7561	non-DMR
chr1	175979	175980	33	0.6095	non-DMR
chr1	176000	176001	33	0.5852	non-DMR
chr1	176029	176030	28	0.5121	non-DMR
chr1	176052	176053	31	0.6081	non-DMR
chr1	176102	176103	30	0.6836	non-DMR
chr1	176152	176153	34	0.5147	non-DMR
chr1	176177	176178	25	0.704	non-DMR
chr1	176209	176210	31	0.6576	non-DMR
chr1	176224	176225	38	0.6884	non-DMR
chr1	176253	176254	29	0.5305	non-DMR
chr1	176303	176304	26	0.5855	non-DMR
chr1	176325	176326	21	0.6465	non-DMR
chr1	176351	176352	31	0.6202	non-DMR
chr1	176366	176367	25	0.6632	non-DMR
chr1	176389	176390	28	0.6262	non-DMR
chr1	176404	176405	35	0.7024	non-DMR
chr1	176419	176420	41	0.6695	non-DMR
chr1	176469	176470	17	0.6111	non-DMR
chr1	176478	176479	28	0.7148	non-DMR
chr1	176578	176579	32	0.7119	non-DMR
chr1	176654	176655	30	0.6505	non-DMR
chr1	176723	176724	35	0.5536	non-DMR
chr1	176823	176824	40	0.6184	non-DMR
chr1	176923	176924	39	0.5391	non-DMR
chr1	176977	176978	24	0.6284	non-DMR
chr1	177003	177004	30	0.6054	flank-DMR
chr1	177067	177068	36	0.6456	flank-DMR
chr1	177091	177092	25	0.1156	non-DMR
chr1	177126	177127	23	0.2706	non-DMR
chr1	177147	177148	24	0.1529	non-DMR
chr1	177197	177198	30	0.2356	non-DMR
chr1	177216	177217	28	0.0105	non-DMR
chr1	177250	177251	35	0.1328	non-DMR
chr1	177268	177269	37	0.1486	non-DMR
chr1	177286	177287	28	0.0804	non-DMR
chr1	177301	177302	27	0.047	non-DMR
chr1	177336	177337	20	0.3644	non-DMR
chr1	177357	177358	25	0.0293	non-DMR
chr1	177379	177380	27	0.1346	non-DMR
chr1	177416	177417	26	0.235	non-DMR
chr1	177466	177467	39	0.1348	non-DMR
chr1	177496	177497	23	0.1769	non-DMR
chr1	177523	177524	23	0.0426	non-DMR
chr1	177551	177552	34	0.1119	non-DMR
chr1	177584	177585	28	0.0885	non-DMR
chr1	177618	177619	29	0.1823	non-DMR
chr1	177632	177633	37	0.1279	non-DMR
chr1	177690	177691	40	0.0973	non-DMR
chr1	177740	177741	24	0.0326	non-DMR
chr1	177806	177807	26	0.2766	non-DMR
chr1	177884	177885	25	0.1803	non-DMR
chr1	177934	177935	32	0.2925	non-DMR
chr1	178034	178035	26	0.1184	non-DMR
chr1	178134	178135	25	0.0929	non-DMR
chr1	178222	178223	35	0.1152	flank-DMR
chr1	178266	178267	23	0.1347	non-DMR
chr1	178290	178291	28	0.2111	non-DMR
chr1	178305	178306	28	0.1724	non-DMR
chr1	178328	178329	32	0.0192	non-DMR
chr1	178361	178362	35	0.0776	non-DMR
chr1	178403	178404	21	0.1328	non-DMR
chr1	178423	178424	21	0.0801	non-DMR
chr1	178455	178456	26	0.3179	non-DMR
chr1	178517	178518	41	0.0792	non-DMR
chr1	178543	178544	39	0.182	non-DMR
chr1	178581	178582	33	0.2516	non-DMR
chr1	178609	178610	34	0.1196	non-DMR
chr1	178658	178659	23	0.0363	non-DMR
chr1	178706	178707	31	0.1676	non-DMR
chr1	178756	178757	29	0.1517	non-DMR
chr1	178855	178856	25	0.1352	non-DMR
chr1	178926	178927	32	0.1819	non-DMR
chr1	179026	179027	28	0.0473	non-DMR
chr1	179076	179077	22	0.1418	non-DMR
chr1	179082	179083	22	0.2366	flank-DMR
